Recording timestamp,Computer timestamp,Sensor,Project name,Export date,Participant name,Recording name,Recording date,Recording date UTC,Recording start time,Recording start time UTC,Recording duration,Timeline name,Recording Fixation filter name,Recording software version,Recording resolution height,Recording resolution width,Recording monitor latency,Average calibration accuracy (mm),Average calibration precision SD (mm),Average calibration precision RMS (mm),Average calibration accuracy (degrees),Average calibration precision SD (degrees),Average calibration precision RMS (degrees),Average calibration accuracy (pixels),Average calibration precision SD (pixels),Average calibration precision RMS (pixels),Average validation accuracy (mm),Average validation precision SD (mm),Average validation precision RMS (mm),Average validation accuracy (degrees),Average validation precision SD (degrees),Average validation precision RMS (degrees),Average validation accuracy (pixels),Average validation precision SD (pixels),Average validation precision RMS (pixels),Eyetracker timestamp,Event,Event value,Gaze point X,Gaze point Y,Gaze point left X,Gaze point left Y,Gaze point right X,Gaze point right Y,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil diameter left,Pupil diameter right,Pupil diameter filtered,Validity left,Validity right,Eye position left X (DACSmm),Eye position left Y (DACSmm),Eye position left Z (DACSmm),Eye position right X (DACSmm),Eye position right Y (DACSmm),Eye position right Z (DACSmm),Gaze point left X (DACSmm),Gaze point left Y (DACSmm),Gaze point right X (DACSmm),Gaze point right Y (DACSmm),Gaze point X (MCSnorm),Gaze point Y (MCSnorm),Gaze point left X (MCSnorm),Gaze point left Y (MCSnorm),Gaze point right X (MCSnorm),Gaze point right Y (MCSnorm),Presented Stimulus name,Presented Media name,Presented Media width,Presented Media height,Presented Media position X (DACSpx),Presented Media position Y (DACSpx),Original Media width,Original Media height,Eye movement type,Eye movement event duration,Eye movement type index,Fixation point X,Fixation point Y,Fixation point X (MCSnorm),Fixation point Y (MCSnorm),Ungrouped,Client area position X (DACSpx),Client area position Y (DACSpx),Viewport position X,Viewport position Y,Viewport width,Viewport height,Full page width,Full page height,Mouse position X,Mouse position Y,recording_time_sec,gaze_unix_time,recording_start_unix,time_shift_sec,trial_id,phase,trial_relative_time_sec,participant_id,condition,score,length,experiment_start_time,text_start_offset,text_end_offset,question_start_offset,question_end_offset,reading_time_sec,answer_time_sec,correct_answer,participant_answer,correct,understanding,confidence,screen_width,screen_height
169958898,563872510829,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312540453357.0,,,886.0,229.0,,,886.0,229.0,,,,-0.04122,-0.2205,-0.97452,,2.679,2.679,Invalid,Valid,,,,305.9,212.9,621.5,,,279.6,72.3,0.4614,0.212,,,0.4614,0.212,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Saccade,33.0,516.0,,,,,,,,,,,,,,,,169.958898,1781662289.4248981,1781662119.466,0.0,3,reading,0.5666370391845703,P001,hard,1.35,488,1781662164.6322682,124.226,163.101,163.105,191.565,38.875,28.461,A,A,1,4,5,1920,1080
169975565,563872527496,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312540470024.0,,,934.0,240.0,,,934.0,240.0,,,,-0.01664,-0.21594,-0.97627,,2.646,2.653,Invalid,Valid,,,,305.5,213.1,620.9,,,294.9,75.8,0.4867,0.2223,,,0.4867,0.2223,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Saccade,33.0,516.0,,,,,,,,,,,,,,,,169.975565,1781662289.441565,1781662119.466,0.0,3,reading,0.5833039283752441,P001,hard,1.35,488,1781662164.6322682,124.226,163.101,163.105,191.565,38.875,28.461,A,A,1,4,5,1920,1080
169992178,563872544109,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312540486637.0,,,943.0,241.0,,,943.0,241.0,,,,-0.01177,-0.21582,-0.97636,,2.653,2.647,Invalid,Valid,,,,305.2,213.2,620.6,,,297.7,76.0,0.4913,0.2231,,,0.4913,0.2231,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,150.0,481.0,939.0,234.0,0.489,0.2166,,,,,,,,,,,,169.992178,1781662289.458178,1781662119.466,0.0,3,reading,0.599916934967041,P001,hard,1.35,488,1781662164.6322682,124.226,163.101,163.105,191.565,38.875,28.461,A,A,1,4,5,1920,1080
170008823,563872560754,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312540503281.0,,,943.0,234.0,,,943.0,234.0,,,,-0.01152,-0.21909,-0.97564,,2.647,2.646,Invalid,Valid,,,,304.8,213.3,620.6,,,297.5,73.9,0.4909,0.2168,,,0.4909,0.2168,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,150.0,481.0,939.0,234.0,0.489,0.2166,,,,,,,,,,,,170.008823,1781662289.474823,1781662119.466,0.0,3,reading,0.6165618896484375,P001,hard,1.35,488,1781662164.6322682,124.226,163.101,163.105,191.565,38.875,28.461,A,A,1,4,5,1920,1080
170025473,563872577404,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312540519931.0,,,942.0,224.0,,,942.0,224.0,,,,-0.01108,-0.22382,-0.97457,,2.631,2.647,Invalid,Valid,,,,304.5,213.3,620.9,,,297.4,70.7,0.4909,0.2073,,,0.4909,0.2073,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,150.0,481.0,939.0,234.0,0.489,0.2166,,,,,,,,,,,,170.025473,1781662289.4914732,1781662119.466,0.0,3,reading,0.6332120895385742,P001,hard,1.35,488,1781662164.6322682,124.226,163.101,163.105,191.565,38.875,28.461,A,A,1,4,5,1920,1080
170042145,563872594076,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312540536603.0,,,,,,,,,,,,,,,,,2.647,Invalid,Invalid,,,,,,,,,,,,,,,,,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,150.0,481.0,939.0,234.0,0.489,0.2166,,,,,,,,,,,,170.042145,1781662289.508145,1781662119.466,0.0,3,reading,0.6498839855194092,P001,hard,1.35,488,1781662164.6322682,124.226,163.101,163.105,191.565,38.875,28.461,A,A,1,4,5,1920,1080
170058835,563872610766,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312540553293.0,,,939.0,231.0,,,939.0,231.0,,,,-0.01194,-0.22069,-0.97527,,2.652,2.644,Invalid,Valid,,,,304.1,213.4,621.2,,,296.5,72.9,0.4893,0.2137,,,0.4893,0.2137,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,150.0,481.0,939.0,234.0,0.489,0.2166,,,,,,,,,,,,170.058835,1781662289.524835,1781662119.466,0.0,3,reading,0.6665740013122559,P001,hard,1.35,488,1781662164.6322682,124.226,163.101,163.105,191.565,38.875,28.461,A,A,1,4,5,1920,1080
170075394,563872627325,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312540569851.0,,,944.0,234.0,,,944.0,234.0,,,,-0.00949,-0.2195,-0.97557,,2.655,2.644,Invalid,Valid,,,,304.0,213.6,621.1,,,298.0,73.9,0.4918,0.2167,,,0.4918,0.2167,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,150.0,481.0,939.0,234.0,0.489,0.2166,,,,,,,,,,,,170.075394,1781662289.541394,1781662119.466,0.0,3,reading,0.6831328868865967,P001,hard,1.35,488,1781662164.6322682,124.226,163.101,163.105,191.565,38.875,28.461,A,A,1,4,5,1920,1080
170092112,563872644043,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312540586569.0,,,,,,,,,,,,,,,,,2.647,Invalid,Invalid,,,,,,,,,,,,,,,,,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,150.0,481.0,939.0,234.0,0.489,0.2166,,,,,,,,,,,,170.092112,1781662289.5581121,1781662119.466,0.0,3,reading,0.6998510360717773,P001,hard,1.35,488,1781662164.6322682,124.226,163.101,163.105,191.565,38.875,28.461,A,A,1,4,5,1920,1080
170108656,563872660587,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312540603113.0,,,928.0,234.0,,,928.0,234.0,,,,-0.01795,-0.22051,-0.97522,,2.632,2.644,Invalid,Valid,,,,304.2,214.1,620.8,,,292.7,73.8,0.4831,0.2164,,,0.4831,0.2164,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,150.0,481.0,939.0,234.0,0.489,0.2166,,,,,,,,,,,,170.108656,1781662289.574656,1781662119.466,0.0,3,reading,0.7163949012756348,P001,hard,1.35,488,1781662164.6322682,124.226,163.101,163.105,191.565,38.875,28.461,A,A,1,4,5,1920,1080
170125319,563872677250,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312540619776.0,,,934.0,241.0,,,934.0,241.0,,,,-0.01512,-0.21744,-0.97596,,2.647,2.635,Invalid,Valid,,,,304.3,214.3,620.8,,,294.7,76.0,0.4863,0.223,,,0.4863,0.223,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,150.0,481.0,939.0,234.0,0.489,0.2166,,,,,,,,,,,,170.125319,1781662289.591319,1781662119.466,0.0,3,reading,0.733057975769043,P001,hard,1.35,488,1781662164.6322682,124.226,163.101,163.105,191.565,38.875,28.461,A,A,1,4,5,1920,1080
170141983,563872693914,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312540636439.0,,,,,,,,,,,,,,,,,2.632,Invalid,Invalid,,,,,,,,,,,,,,,,,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,EyesNotFound,17.0,38.0,,,,,,,,,,,,,,,,170.141983,1781662289.607983,1781662119.466,0.0,3,reading,0.7497220039367676,P001,hard,1.35,488,1781662164.6322682,124.226,163.101,163.105,191.565,38.875,28.461,A,A,1,4,5,1920,1080
170158563,563872710494,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312540653019.0,,,1137.0,221.0,,,1137.0,221.0,,,,0.08418,-0.22749,-0.97013,,2.623,2.623,Invalid,Valid,,,,305.2,215.1,620.0,,,359.0,69.7,0.5924,0.2046,,,0.5924,0.2046,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Saccade,33.0,517.0,,,,,,,,,,,,,,,,170.158563,1781662289.624563,1781662119.466,0.0,3,reading,0.7663018703460693,P001,hard,1.35,488,1781662164.6322682,124.226,163.101,163.105,191.565,38.875,28.461,A,A,1,4,5,1920,1080
170175272,563872727203,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312540669728.0,,,1161.0,227.0,,,1161.0,227.0,,,,0.09551,-0.2244,-0.9698,,2.613,2.623,Invalid,Valid,,,,305.5,215.3,620.2,,,366.5,71.8,0.6049,0.2105,,,0.6049,0.2105,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Saccade,33.0,517.0,,,,,,,,,,,,,,,,170.175272,1781662289.641272,1781662119.466,0.0,3,reading,0.7830109596252441,P001,hard,1.35,488,1781662164.6322682,124.226,163.101,163.105,191.565,38.875,28.461,A,A,1,4,5,1920,1080
170191843,563872743774,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312540686299.0,,,,,,,,,,,,,,,,,2.619,Invalid,Invalid,,,,,,,,,,,,,,,,,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,EyesNotFound,17.0,39.0,,,,,,,,,,,,,,,,170.191843,1781662289.657843,1781662119.466,0.0,3,reading,0.7995820045471191,P001,hard,1.35,488,1781662164.6322682,124.226,163.101,163.105,191.565,38.875,28.461,A,A,1,4,5,1920,1080
170208576,563872760507,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312540703031.0,,,1171.0,229.0,,,1171.0,229.0,,,,0.09964,-0.22471,-0.96932,,2.625,2.613,Invalid,Valid,,,,306.0,215.7,619.1,,,369.6,72.2,0.61,0.2119,,,0.61,0.2119,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,133.0,482.0,1171.0,232.0,0.6101,0.2149,,,,,,,,,,,,170.208576,1781662289.674576,1781662119.466,0.0,3,reading,0.8163149356842041,P001,hard,1.35,488,1781662164.6322682,124.226,163.101,163.105,191.565,38.875,28.461,A,A,1,4,5,1920,1080
170225193,563872777124,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312540719648.0,,,1175.0,227.0,,,1175.0,227.0,,,,0.10129,-0.22574,-0.96891,,2.61,2.61,Invalid,Valid,,,,306.2,215.8,619.1,,,371.0,71.5,0.6122,0.2099,,,0.6122,0.2099,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,133.0,482.0,1171.0,232.0,0.6101,0.2149,,,,,,,,,,,,170.225193,1781662289.691193,1781662119.466,0.0,3,reading,0.8329319953918457,P001,hard,1.35,488,1781662164.6322682,124.226,163.101,163.105,191.565,38.875,28.461,A,A,1,4,5,1920,1080
170241713,563872793644,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312540736168.0,,,,,,,,,,,,,,,,,2.606,Invalid,Invalid,,,,,,,,,,,,,,,,,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,133.0,482.0,1171.0,232.0,0.6101,0.2149,,,,,,,,,,,,170.241713,1781662289.7077131,1781662119.466,0.0,3,reading,0.849452018737793,P001,hard,1.35,488,1781662164.6322682,124.226,163.101,163.105,191.565,38.875,28.461,A,A,1,4,5,1920,1080
170258491,563872810422,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312540752946.0,,,1174.0,229.0,,,1174.0,229.0,,,,0.09975,-0.2247,-0.96931,,2.603,2.605,Invalid,Valid,,,,306.9,215.8,618.8,,,370.5,72.3,0.6115,0.2122,,,0.6115,0.2122,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,133.0,482.0,1171.0,232.0,0.6101,0.2149,,,,,,,,,,,,170.258491,1781662289.7244911,1781662119.466,0.0,3,reading,0.8662300109863281,P001,hard,1.35,488,1781662164.6322682,124.226,163.101,163.105,191.565,38.875,28.461,A,A,1,4,5,1920,1080
170275123,563872827054,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312540769577.0,,,1170.0,233.0,,,1170.0,233.0,,,,0.0976,-0.2234,-0.96983,,2.597,2.605,Invalid,Valid,,,,307.1,215.9,618.3,,,369.4,73.5,0.6095,0.2156,,,0.6095,0.2156,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,133.0,482.0,1171.0,232.0,0.6101,0.2149,,,,,,,,,,,,170.275123,1781662289.741123,1781662119.466,0.0,3,reading,0.882861852645874,P001,hard,1.35,488,1781662164.6322682,124.226,163.101,163.105,191.565,38.875,28.461,A,A,1,4,5,1920,1080
170291634,563872843565,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312540786088.0,,,,,,,,,,,,,,,,,2.603,Invalid,Invalid,,,,,,,,,,,,,,,,,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,133.0,482.0,1171.0,232.0,0.6101,0.2149,,,,,,,,,,,,170.291634,1781662289.7576342,1781662119.466,0.0,3,reading,0.8993730545043945,P001,hard,1.35,488,1781662164.6322682,124.226,163.101,163.105,191.565,38.875,28.461,A,A,1,4,5,1920,1080
170308407,563872860338,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312540802861.0,,,1170.0,236.0,,,1170.0,236.0,,,,0.09664,-0.22251,-0.97013,,2.614,2.601,Invalid,Valid,,,,307.8,216.2,617.7,,,369.3,74.5,0.6094,0.2185,,,0.6094,0.2185,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,133.0,482.0,1171.0,232.0,0.6101,0.2149,,,,,,,,,,,,170.308407,1781662289.7744071,1781662119.466,0.0,3,reading,0.9161460399627686,P001,hard,1.35,488,1781662164.6322682,124.226,163.101,163.105,191.565,38.875,28.461,A,A,1,4,5,1920,1080
170325039,563872876970,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312540819493.0,,,1168.0,239.0,,,1168.0,239.0,,,,0.09506,-0.22122,-0.97058,,2.601,2.601,Invalid,Valid,,,,308.0,216.3,617.6,,,368.5,75.5,0.6081,0.2216,,,0.6081,0.2216,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,133.0,482.0,1171.0,232.0,0.6101,0.2149,,,,,,,,,,,,170.325039,1781662289.791039,1781662119.466,0.0,3,reading,0.9327778816223145,P001,hard,1.35,488,1781662164.6322682,124.226,163.101,163.105,191.565,38.875,28.461,A,A,1,4,5,1920,1080
170341550,563872893481,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312540836003.0,,,,,,,,,,,,,,,,,2.601,Invalid,Invalid,,,,,,,,,,,,,,,,,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,EyesNotFound,17.0,40.0,,,,,,,,,,,,,,,,170.34155,1781662289.8075502,1781662119.466,0.0,3,reading,0.949289083480835,P001,hard,1.35,488,1781662164.6322682,124.226,163.101,163.105,191.565,38.875,28.461,A,A,1,4,5,1920,1080
170358324,563872910255,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312540852777.0,,,1122.0,228.0,,,1122.0,228.0,,,,0.07182,-0.22774,-0.97107,,2.6,2.601,Invalid,Valid,,,,308.4,216.6,617.4,,,354.0,71.8,0.5842,0.2108,,,0.5842,0.2108,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,133.0,483.0,1121.0,237.0,0.5841,0.2197,,,,,,,,,,,,170.358324,1781662289.8243241,1781662119.466,0.0,3,reading,0.9660630226135254,P001,hard,1.35,488,1781662164.6322682,124.226,163.101,163.105,191.565,38.875,28.461,A,A,1,4,5,1920,1080
170374977,563872926908,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312540869430.0,,,1127.0,231.0,,,1127.0,231.0,,,,0.07426,-0.22693,-0.97108,,2.61,2.61,Invalid,Valid,,,,308.6,217.0,616.7,,,355.7,72.9,0.587,0.2138,,,0.587,0.2138,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,133.0,483.0,1121.0,237.0,0.5841,0.2197,,,,,,,,,,,,170.374977,1781662289.8409772,1781662119.466,0.0,3,reading,0.9827160835266113,P001,hard,1.35,488,1781662164.6322682,124.226,163.101,163.105,191.565,38.875,28.461,A,A,1,4,5,1920,1080
170391479,563872943410,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312540885932.0,,,,,,,,,,,,,,,,,2.612,Invalid,Invalid,,,,,,,,,,,,,,,,,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,133.0,483.0,1121.0,237.0,0.5841,0.2197,,,,,,,,,,,,170.391479,1781662289.857479,1781662119.466,0.0,3,reading,0.9992179870605469,P001,hard,1.35,488,1781662164.6322682,124.226,163.101,163.105,191.565,38.875,28.461,A,A,1,4,5,1920,1080
170408345,563872960276,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312540902798.0,,,1121.0,239.0,,,1121.0,239.0,,,,0.07089,-0.22474,-0.97184,,2.617,2.614,Invalid,Valid,,,,309.0,217.8,615.1,,,353.9,75.5,0.584,0.2216,,,0.584,0.2216,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,133.0,483.0,1121.0,237.0,0.5841,0.2197,,,,,,,,,,,,170.408345,1781662289.874345,1781662119.466,0.0,3,reading,1.0160839557647705,P001,hard,1.35,488,1781662164.6322682,124.226,163.101,163.105,191.565,38.875,28.461,A,A,1,4,5,1920,1080
170424898,563872976829,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312540919350.0,,,1116.0,240.0,,,1116.0,240.0,,,,0.06819,-0.22531,-0.9719,,2.612,2.617,Invalid,Valid,,,,309.2,218.1,614.4,,,352.3,75.7,0.5815,0.2221,,,0.5815,0.2221,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,133.0,483.0,1121.0,237.0,0.5841,0.2197,,,,,,,,,,,,170.424898,1781662289.890898,1781662119.466,0.0,3,reading,1.0326368808746338,P001,hard,1.35,488,1781662164.6322682,124.226,163.101,163.105,191.565,38.875,28.461,A,A,1,4,5,1920,1080
